285	60.55	66.20	55.78	61.86	68.21	64.88	93.21	85.46	89.17	80.71
300	62.16	67.05	57.94	63.61	68.90	66.15	93.09	86.68	89.77	82.26
490	62.98	67.32	59.16	65.04	69.96	67.41	93.19	87.26	90.13	83.08
320	62.01	66.20	58.32	63.96	69.23	66.49	93.06	86.84	89.84	82.19
145	66.77	69.87	63.94	65.66	70.75	68.11	93.73	87.85	90.70	82.32
375	62.84	66.32	59.71	64.55	69.05	66.73	92.86	87.39	90.04	83.02
505	62.17	66.08	58.70	64.31	69.49	66.80	93.15	86.96	89.95	82.40
280	63.64	65.93	61.50	65.63	69.46	67.49	92.74	88.08	90.35	83.74
185	63.61	67.53	60.12	64.92	69.53	67.15	93.23	87.55	90.30	83.43
380	61.04	63.25	58.99	63.57	67.91	65.67	92.30	87.15	89.65	81.54
530	63.45	67.93	59.52	65.20	70.32	67.67	93.34	87.23	90.18	83.04
315	63.82	65.67	62.06	66.12	69.77	67.90	92.69	88.27	90.42	83.71
400	62.89	66.71	59.48	64.58	69.13	66.78	92.87	87.33	90.02	83.03
345	64.22	66.72	61.90	66.57	70.79	68.62	93.03	88.02	90.45	83.37
530	62.86	67.12	59.11	64.84	70.03	67.33	93.33	87.08	90.10	82.64
450	63.19	67.11	59.70	64.73	69.95	67.24	93.32	87.17	90.14	82.40
265	61.21	66.38	56.78	62.41	68.49	65.31	93.14	85.74	89.29	81.23
185	59.92	63.34	56.84	61.69	66.48	63.99	92.15	86.10	89.02	81.06
360	63.18	67.01	59.76	64.65	69.81	67.13	93.26	87.13	90.09	81.99
525	63.21	67.56	59.38	65.19	70.26	67.63	93.28	87.24	90.16	83.04
325	63.05	65.74	60.57	65.50	70.14	67.74	93.10	87.67	90.30	82.12
70	63.08	72.73	55.70	64.35	71.84	67.89	94.57	85.71	89.92	83.44
290	64.50	66.86	62.30	66.11	69.84	67.92	92.84	88.31	90.52	84.12
85	60.78	66.15	56.21	63.87	68.09	65.91	92.74	87.03	89.79	83.89
65	65.96	69.12	63.09	66.67	69.95	68.27	93.46	88.14	90.72	82.07
75	60.39	65.81	55.80	63.22	67.70	65.38	92.70	86.76	89.63	83.55
305	64.41	68.16	61.06	65.96	71.22	68.49	93.51	87.42	90.36	83.20
345	62.03	65.67	58.77	63.70	68.74	66.12	92.81	86.84	89.73	82.09
215	65.08	67.85	62.53	66.30	71.05	68.59	93.45	87.86	90.57	82.24
200	63.11	65.79	60.65	64.95	68.82	66.83	92.75	87.92	90.27	83.74
15	61.11	66.67	56.41	50.00	55.00	52.38	90.80	83.58	87.04	78.12
35	68.89	76.54	62.63	64.15	68.00	66.02	92.71	86.77	89.64	82.77
105	61.54	66.67	57.14	63.39	69.61	66.36	93.46	86.05	89.60	82.03
115	63.59	69.68	58.48	63.33	67.46	65.33	92.66	86.95	89.72	83.52
20	72.73	69.57	76.19	73.33	69.84	71.54	90.94	92.93	91.93	86.89
45	68.25	79.12	60.00	62.86	69.84	66.17	94.22	85.40	89.59	83.04
415	61.29	64.05	58.75	64.48	68.89	66.61	92.57	87.28	89.85	82.08
65	66.93	72.03	62.50	62.76	68.72	65.60	93.53	86.60	89.93	83.69
375	61.33	67.24	56.38	63.88	69.90	66.75	93.46	86.17	89.66	82.14
210	64.25	66.31	62.31	65.17	68.79	66.93	92.64	88.21	90.37	83.76
135	59.93	62.45	57.60	63.44	68.62	65.93	92.50	86.21	89.25	81.21
550	63.14	67.17	59.57	64.85	69.84	67.25	93.17	87.18	90.08	82.84
140	60.68	63.06	58.48	64.63	69.51	66.98	92.62	86.71	89.57	81.84
245	64.88	66.67	63.18	66.62	70.24	68.38	92.92	88.66	90.74	84.26
300	61.15	66.98	56.25	62.57	68.82	65.55	93.34	85.72	89.37	81.32
255	64.45	66.23	62.76	66.41	70.05	68.18	92.89	88.56	90.67	84.06
235	62.96	69.53	57.52	63.41	69.33	66.24	93.49	86.24	89.72	82.60
25	63.33	64.41	62.30	59.49	61.84	60.65	90.20	86.99	88.57	80.44
295	64.42	68.57	60.75	65.57	71.28	68.30	93.68	87.11	90.28	82.67
100	65.35	70.97	60.55	62.13	67.03	64.48	92.96	86.61	89.67	83.01
